,time,open,high,low,close,tick_volume,spread,real_volume
21532,2023-11-14 17:00:00,1.08331,1.08424,1.0823,1.08377,9292,2,0
21533,2023-11-14 18:00:00,1.08375,1.0864,1.08363,1.08602,6906,2,0
21534,2023-11-14 19:00:00,1.08602,1.08735,1.0854,1.08728,4364,2,0
21535,2023-11-14 20:00:00,1.08728,1.08765,1.08687,1.08698,2464,2,0
21536,2023-11-14 21:00:00,1.08698,1.08826,1.08676,1.08813,2471,2,0
21537,2023-11-14 22:00:00,1.08813,1.08872,1.08774,1.08825,1717,2,0
21538,2023-11-14 23:00:00,1.08825,1.08825,1.08754,1.08782,787,1,0
21539,2023-11-15 00:00:00,1.08784,1.08792,1.0872600000000001,1.08737,960,4,0
21540,2023-11-15 01:00:00,1.08738,1.08827,1.08738,1.08776,724,4,0
21541,2023-11-15 02:00:00,1.08777,1.08781,1.08655,1.08693,1891,2,0
21542,2023-11-15 03:00:00,1.08694,1.0874,1.08673,1.08718,1441,0,0
21543,2023-11-15 04:00:00,1.08719,1.08796,1.08706,1.08784,1854,0,0
21544,2023-11-15 05:00:00,1.08784,1.08825,1.08759,1.08818,932,0,0
21545,2023-11-15 06:00:00,1.08821,1.08836,1.08776,1.08776,522,0,0
21546,2023-11-15 07:00:00,1.08777,1.08794,1.08725,1.0872600000000001,1253,0,0
21547,2023-11-15 08:00:00,1.08728,1.08769,1.08713,1.0873,1324,0,0
21548,2023-11-15 09:00:00,1.08735,1.08764,1.08646,1.08728,4346,0,0
21549,2023-11-15 10:00:00,1.08728,1.08792,1.08666,1.08704,4846,2,0
21550,2023-11-15 11:00:00,1.08702,1.08705,1.08438,1.0852,4850,2,0
21551,2023-11-15 12:00:00,1.08519,1.08586,1.08505,1.08567,2391,0,0
21552,2023-11-15 13:00:00,1.08568,1.08681,1.08556,1.0866,2222,2,0
21553,2023-11-15 14:00:00,1.0866,1.0868,1.08542,1.08635,1975,1,0
21554,2023-11-15 15:00:00,1.08636,1.08855,1.08398,1.08588,11039,2,0
21555,2023-11-15 16:00:00,1.08589,1.08595,1.08314,1.08358,9055,2,0
21556,2023-11-15 17:00:00,1.08358,1.08652,1.08335,1.0865,7229,2,0
21557,2023-11-15 18:00:00,1.0865,1.08687,1.08483,1.08521,5276,2,0
21558,2023-11-15 19:00:00,1.08522,1.08562,1.0843099999999999,1.08539,3175,2,0
21559,2023-11-15 20:00:00,1.08539,1.08544,1.0842,1.08459,2250,1,0
21560,2023-11-15 21:00:00,1.0846,1.0848,1.0841,1.08461,1893,0,0
21561,2023-11-15 22:00:00,1.08461,1.0847,1.08423,1.0843,1245,0,0
21562,2023-11-15 23:00:00,1.08429,1.08473,1.08422,1.08461,858,4,0
21563,2023-11-16 00:00:00,1.08462,1.08516,1.08443,1.08475,2309,6,0
21564,2023-11-16 01:00:00,1.08475,1.0854,1.08473,1.0854,488,0,0
21565,2023-11-16 02:00:00,1.0854,1.0855299999999999,1.08505,1.0855,998,0,0
21566,2023-11-16 03:00:00,1.0855,1.08556,1.08417,1.08437,1536,0,0
21567,2023-11-16 04:00:00,1.08437,1.08438,1.08299,1.08333,2240,0,0
21568,2023-11-16 05:00:00,1.08333,1.08356,1.08315,1.08323,899,0,0
21569,2023-11-16 06:00:00,1.0832600000000001,1.08371,1.0832,1.08368,659,0,0
21570,2023-11-16 07:00:00,1.08369,1.08395,1.08334,1.08379,921,0,0
21571,2023-11-16 08:00:00,1.08376,1.08409,1.08363,1.08391,1482,0,0
21572,2023-11-16 09:00:00,1.0839,1.08459,1.08338,1.08411,2078,0,0
21573,2023-11-16 10:00:00,1.08409,1.08549,1.08383,1.08548,3009,2,0
21574,2023-11-16 11:00:00,1.08548,1.08607,1.08479,1.0851,1964,2,0
21575,2023-11-16 12:00:00,1.08509,1.08516,1.0843,1.0845,1730,1,0
21576,2023-11-16 13:00:00,1.08451,1.08582,1.08447,1.08519,1421,1,0
21577,2023-11-16 14:00:00,1.08519,1.08532,1.0839,1.08422,2207,2,0
21578,2023-11-16 15:00:00,1.08424,1.08814,1.08416,1.0881,6154,2,0
21579,2023-11-16 16:00:00,1.08809,1.0881,1.08581,1.0876,6154,2,0
21580,2023-11-16 17:00:00,1.08762,1.0895299999999999,1.08716,1.0878,6512,2,0
21581,2023-11-16 18:00:00,1.08781,1.08828,1.08463,1.08498,4622,2,0
21582,2023-11-16 19:00:00,1.08498,1.08606,1.08472,1.08597,2426,2,0
21583,2023-11-16 20:00:00,1.08598,1.08654,1.08564,1.08589,1437,0,0
21584,2023-11-16 21:00:00,1.08587,1.086,1.08519,1.0855299999999999,1411,1,0
21585,2023-11-16 22:00:00,1.08554,1.08579,1.08447,1.08462,1312,0,0
21586,2023-11-16 23:00:00,1.08462,1.08535,1.08461,1.08513,559,3,0
21587,2023-11-17 00:00:00,1.08519,1.08527,1.08417,1.08512,795,8,0
21588,2023-11-17 01:00:00,1.08512,1.08555,1.08506,1.08528,428,0,0
21589,2023-11-17 02:00:00,1.08529,1.08556,1.08486,1.08529,707,0,0
21590,2023-11-17 03:00:00,1.0853,1.08568,1.08503,1.08527,1174,0,0
21591,2023-11-17 04:00:00,1.08528,1.08567,1.08491,1.08552,817,0,0
21592,2023-11-17 05:00:00,1.08551,1.08568,1.0853,1.08539,677,0,0
21593,2023-11-17 06:00:00,1.08539,1.08548,1.085,1.08501,588,1,0
21594,2023-11-17 07:00:00,1.08502,1.08556,1.08478,1.0853,799,0,0
21595,2023-11-17 08:00:00,1.08532,1.08561,1.08508,1.0851,740,0,0
21596,2023-11-17 09:00:00,1.08511,1.08512,1.0835,1.08383,2307,2,0
21597,2023-11-17 10:00:00,1.08383,1.0849199999999999,1.08247,1.08481,4219,2,0
21598,2023-11-17 11:00:00,1.0848200000000001,1.08582,1.08451,1.08528,3362,2,0
21599,2023-11-17 12:00:00,1.08529,1.08711,1.08515,1.08707,2811,2,0
21600,2023-11-17 13:00:00,1.08706,1.08746,1.08587,1.08661,2585,2,0
21601,2023-11-17 14:00:00,1.0866,1.08685,1.08573,1.08631,2299,2,0
21602,2023-11-17 15:00:00,1.08631,1.08774,1.08613,1.0871,5057,2,0
21603,2023-11-17 16:00:00,1.08708,1.08844,1.08585,1.08691,5901,2,0
21604,2023-11-17 17:00:00,1.08693,1.08932,1.08684,1.08867,4476,2,0
21605,2023-11-17 18:00:00,1.08867,1.08899,1.08747,1.08784,3498,2,0
21606,2023-11-17 19:00:00,1.08784,1.0891,1.08779,1.08901,1799,1,0
21607,2023-11-17 20:00:00,1.08901,1.09044,1.08882,1.0903,1496,1,0
21608,2023-11-17 21:00:00,1.0903100000000001,1.09035,1.0895299999999999,1.08996,1171,1,0
21609,2023-11-17 22:00:00,1.08996,1.0909,1.08972,1.09084,1080,1,0
21610,2023-11-17 23:00:00,1.09082,1.09137,1.09046,1.09128,718,2,0
21611,2023-11-20 00:00:00,1.09008,1.09125,1.09008,1.09076,299,4,0
21612,2023-11-20 01:00:00,1.09076,1.09109,1.09051,1.09055,962,4,0
21613,2023-11-20 02:00:00,1.09053,1.09054,1.08973,1.09011,1094,1,0
21614,2023-11-20 03:00:00,1.09012,1.09105,1.09012,1.09081,1388,1,0
21615,2023-11-20 04:00:00,1.09081,1.09236,1.09079,1.09222,1532,1,0
21616,2023-11-20 05:00:00,1.09221,1.09246,1.09175,1.09236,1425,0,0
21617,2023-11-20 06:00:00,1.09238,1.09357,1.09216,1.09219,1327,1,0
21618,2023-11-20 07:00:00,1.09219,1.09276,1.09186,1.09186,1048,0,0
21619,2023-11-20 08:00:00,1.09189,1.0923,1.09157,1.09169,1240,2,0
21620,2023-11-20 09:00:00,1.09168,1.09195,1.09129,1.09159,2378,2,0
21621,2023-11-20 10:00:00,1.0916,1.09295,1.09152,1.09191,3490,2,0
21622,2023-11-20 11:00:00,1.09192,1.094,1.09184,1.09365,3283,2,0
21623,2023-11-20 12:00:00,1.09368,1.09368,1.09226,1.0926,1742,2,0
21624,2023-11-20 13:00:00,1.0926,1.09293,1.09212,1.09227,1722,0,0
21625,2023-11-20 14:00:00,1.09225,1.09305,1.09205,1.09297,2060,1,0
21626,2023-11-20 15:00:00,1.09297,1.09321,1.09245,1.09264,3075,2,0
21627,2023-11-20 16:00:00,1.09264,1.09458,1.09187,1.09403,3898,2,0
21628,2023-11-20 17:00:00,1.09403,1.09413,1.09263,1.0937999999999999,3179,2,0
21629,2023-11-20 18:00:00,1.0937999999999999,1.09448,1.09375,1.09443,2369,2,0
21630,2023-11-20 19:00:00,1.09443,1.09514,1.0935,1.09376,1680,0,0
21631,2023-11-20 20:00:00,1.09375,1.09517,1.09368,1.09451,2945,2,0
21632,2023-11-20 21:00:00,1.09452,1.0947,1.09387,1.09463,1296,0,0
21633,2023-11-20 22:00:00,1.09462,1.09475,1.09417,1.09417,1017,0,0
21634,2023-11-20 23:00:00,1.09417,1.09443,1.09389,1.09396,721,4,0
21635,2023-11-21 00:00:00,1.09398,1.09428,1.09353,1.09405,560,12,0
21636,2023-11-21 01:00:00,1.09404,1.09467,1.094,1.09442,590,4,0
21637,2023-11-21 02:00:00,1.09447,1.09519,1.09419,1.09453,797,0,0
21638,2023-11-21 03:00:00,1.09454,1.09571,1.09429,1.09522,2014,3,0
21639,2023-11-21 04:00:00,1.09519,1.09619,1.0948,1.09596,1615,0,0
21640,2023-11-21 05:00:00,1.0959699999999999,1.09638,1.09581,1.09633,1000,1,0
21641,2023-11-21 06:00:00,1.09632,1.09649,1.09578,1.09587,776,0,0
21642,2023-11-21 07:00:00,1.09587,1.09636,1.09537,1.0956,1080,0,0
21643,2023-11-21 08:00:00,1.09559,1.09609,1.09523,1.09584,1205,1,0
21644,2023-11-21 09:00:00,1.09584,1.09629,1.09508,1.09538,1997,2,0
21645,2023-11-21 10:00:00,1.09538,1.09637,1.09436,1.09459,3489,2,0
21646,2023-11-21 11:00:00,1.09459,1.09506,1.09425,1.09436,2985,2,0
21647,2023-11-21 12:00:00,1.09436,1.09536,1.09424,1.09454,1629,0,0
21648,2023-11-21 13:00:00,1.09451,1.09466,1.0939,1.09391,1421,0,0
21649,2023-11-21 14:00:00,1.09392,1.09506,1.09391,1.0948,1596,0,0
21650,2023-11-21 15:00:00,1.09482,1.09612,1.09389,1.09448,4158,2,0
21651,2023-11-21 16:00:00,1.09449,1.09592,1.0944,1.09529,4431,2,0
21652,2023-11-21 17:00:00,1.0953,1.0959,1.09313,1.09341,5067,2,0
21653,2023-11-21 18:00:00,1.09342,1.09436,1.09223,1.09227,3484,2,0
21654,2023-11-21 19:00:00,1.09227,1.09263,1.09187,1.09208,2260,2,0
21655,2023-11-21 20:00:00,1.09207,1.09214,1.09025,1.09082,2688,2,0
21656,2023-11-21 21:00:00,1.09083,1.09157,1.09,1.0915,2692,2,0
21657,2023-11-21 22:00:00,1.09151,1.09166,1.09113,1.09118,1153,0,0
21658,2023-11-21 23:00:00,1.09118,1.09144,1.09096,1.09101,599,3,0
21659,2023-11-22 00:00:00,1.09067,1.09125,1.09053,1.09094,953,14,0
21660,2023-11-22 01:00:00,1.09097,1.09183,1.09079,1.09169,646,4,0
21661,2023-11-22 02:00:00,1.09169,1.09193,1.09142,1.09193,915,0,0
21662,2023-11-22 03:00:00,1.09195,1.09227,1.09089,1.09134,1534,0,0
21663,2023-11-22 04:00:00,1.09133,1.092,1.09116,1.09159,976,1,0
21664,2023-11-22 05:00:00,1.09159,1.09189,1.09128,1.09142,728,0,0
21665,2023-11-22 06:00:00,1.09141,1.09154,1.09107,1.09135,519,0,0
21666,2023-11-22 07:00:00,1.09134,1.09144,1.0905,1.09073,1042,0,0
21667,2023-11-22 08:00:00,1.09073,1.0907499999999999,1.08955,1.09003,1314,0,0
21668,2023-11-22 09:00:00,1.09002,1.09164,1.08997,1.09144,1811,1,0
21669,2023-11-22 10:00:00,1.09144,1.09196,1.08825,1.08853,3428,2,0
21670,2023-11-22 11:00:00,1.08852,1.09121,1.0885,1.09024,2721,2,0
21671,2023-11-22 12:00:00,1.09023,1.09055,1.08949,1.09008,2013,2,0
21672,2023-11-22 13:00:00,1.09007,1.09076,1.08979,1.08999,2327,1,0
21673,2023-11-22 14:00:00,1.08999,1.0912,1.08977,1.09065,2550,2,0
21674,2023-11-22 15:00:00,1.09064,1.09175,1.08912,1.08959,6553,2,0
21675,2023-11-22 16:00:00,1.08962,1.08984,1.08713,1.08744,6699,2,0
21676,2023-11-22 17:00:00,1.08742,1.08742,1.08522,1.08656,7643,2,0
21677,2023-11-22 18:00:00,1.08657,1.08733,1.0861399999999999,1.08702,3351,2,0
21678,2023-11-22 19:00:00,1.08704,1.08834,1.08686,1.08786,1539,1,0
21679,2023-11-22 20:00:00,1.08783,1.08869,1.08775,1.08844,1020,0,0
21680,2023-11-22 21:00:00,1.08847,1.08877,1.08798,1.08838,1148,1,0
21681,2023-11-22 22:00:00,1.08838,1.08882,1.08818,1.08873,769,0,0
21682,2023-11-22 23:00:00,1.08874,1.0889199999999999,1.08858,1.08882,455,4,0
21683,2023-11-23 00:00:00,1.08882,1.08882,1.08809,1.0885,359,3,0
21684,2023-11-23 01:00:00,1.08842,1.08881,1.08833,1.08878,347,4,0
21685,2023-11-23 02:00:00,1.08879,1.08923,1.08878,1.08918,455,0,0
21686,2023-11-23 03:00:00,1.08917,1.08956,1.08885,1.08947,658,1,0
21687,2023-11-23 04:00:00,1.08947,1.09043,1.08944,1.09033,591,0,0
21688,2023-11-23 05:00:00,1.09032,1.09056,1.09012,1.09047,501,0,0
21689,2023-11-23 06:00:00,1.09048,1.09053,1.09017,1.09024,389,1,0
21690,2023-11-23 07:00:00,1.09023,1.09114,1.0901,1.09103,478,1,0
21691,2023-11-23 08:00:00,1.09103,1.09176,1.09063,1.09081,908,1,0
21692,2023-11-23 09:00:00,1.09081,1.09146,1.09055,1.09137,1331,2,0
21693,2023-11-23 10:00:00,1.0913599999999999,1.09304,1.0895299999999999,1.09175,2706,2,0
21694,2023-11-23 11:00:00,1.09175,1.09237,1.09056,1.0923,2485,2,0
21695,2023-11-23 12:00:00,1.0923,1.09239,1.09151,1.0919,1335,2,0
21696,2023-11-23 13:00:00,1.0919,1.09198,1.09123,1.09146,1047,0,0
21697,2023-11-23 14:00:00,1.09145,1.09151,1.09001,1.09032,1237,0,0
21698,2023-11-23 15:00:00,1.09032,1.09053,1.08967,1.09015,1216,0,0
21699,2023-11-23 16:00:00,1.09015,1.09027,1.08871,1.08962,1611,2,0
21700,2023-11-23 17:00:00,1.08961,1.09104,1.08958,1.09096,1263,2,0
21701,2023-11-23 18:00:00,1.09094,1.09098,1.09026,1.09061,845,1,0
21702,2023-11-23 19:00:00,1.09061,1.09069,1.09024,1.09058,502,2,0
21703,2023-11-23 20:00:00,1.09057,1.0906,1.09032,1.09034,281,0,0
21704,2023-11-23 21:00:00,1.09033,1.09072,1.09033,1.09036,272,1,0
21705,2023-11-23 22:00:00,1.09035,1.09063,1.09027,1.09054,326,2,0
21706,2023-11-23 23:00:00,1.09054,1.09066,1.09018,1.09018,301,0,0
21707,2023-11-24 00:00:00,1.08996,1.09055,1.08994,1.09047,351,3,0
21708,2023-11-24 01:00:00,1.09046,1.09066,1.09034,1.09036,384,4,0
21709,2023-11-24 02:00:00,1.09037,1.09096,1.09027,1.09066,547,1,0
21710,2023-11-24 03:00:00,1.09067,1.091,1.0901,1.09017,849,2,0
21711,2023-11-24 04:00:00,1.09016,1.09032,1.08951,1.0895299999999999,683,2,0
21712,2023-11-24 05:00:00,1.0895299999999999,1.08993,1.08948,1.08988,421,1,0
21713,2023-11-24 06:00:00,1.08989,1.09034,1.08971,1.09034,448,1,0
21714,2023-11-24 07:00:00,1.09034,1.09119,1.09034,1.09116,636,1,0
21715,2023-11-24 08:00:00,1.09117,1.09117,1.09037,1.09073,592,2,0
21716,2023-11-24 09:00:00,1.0907,1.09107,1.0903,1.09078,856,2,0
21717,2023-11-24 10:00:00,1.09076,1.09191,1.09052,1.09185,1582,2,0
21718,2023-11-24 11:00:00,1.09186,1.09206,1.09015,1.09027,1595,2,0
21719,2023-11-24 12:00:00,1.09024,1.09101,1.09018,1.09096,1021,2,0
21720,2023-11-24 13:00:00,1.09096,1.09165,1.09066,1.09141,1036,2,0
21721,2023-11-24 14:00:00,1.0914,1.0928,1.09122,1.09165,1247,2,0
21722,2023-11-24 15:00:00,1.09166,1.09224,1.09069,1.09218,1796,1,0
21723,2023-11-24 16:00:00,1.09218,1.09383,1.09171,1.09367,2487,2,0
21724,2023-11-24 17:00:00,1.09366,1.09452,1.09342,1.09396,2547,2,0
21725,2023-11-24 18:00:00,1.09397,1.09413,1.093,1.09332,1426,1,0
21726,2023-11-24 19:00:00,1.09332,1.09406,1.09283,1.09405,943,1,0
21727,2023-11-24 20:00:00,1.09405,1.09485,1.094,1.09476,490,2,0
21728,2023-11-24 21:00:00,1.09473,1.09477,1.0939,1.09456,2381,3,0
21729,2023-11-24 22:00:00,1.09455,1.09476,1.09418,1.09446,770,0,0
21730,2023-11-24 23:00:00,1.09444,1.09456,1.09345,1.09362,1435,5,0
21731,2023-11-27 00:00:00,1.09386,1.09455,1.09386,1.09438,401,4,0
21732,2023-11-27 01:00:00,1.0944,1.09475,1.09382,1.09395,662,4,0
21733,2023-11-27 02:00:00,1.09395,1.09403,1.09283,1.09285,767,3,0
21734,2023-11-27 03:00:00,1.09285,1.09495,1.09266,1.09466,1216,2,0
21735,2023-11-27 04:00:00,1.09466,1.09469,1.0937999999999999,1.09429,810,2,0
21736,2023-11-27 05:00:00,1.09428,1.09456,1.0939,1.09451,615,2,0
21737,2023-11-27 06:00:00,1.09451,1.09495,1.09417,1.09471,498,0,0
21738,2023-11-27 07:00:00,1.09472,1.09504,1.0944099999999999,1.09493,729,0,0
21739,2023-11-27 08:00:00,1.09493,1.09559,1.09479,1.09499,688,1,0
21740,2023-11-27 09:00:00,1.09499,1.0959,1.09454,1.09474,1557,2,0
21741,2023-11-27 10:00:00,1.09474,1.0952,1.09392,1.09429,1705,2,0
21742,2023-11-27 11:00:00,1.09428,1.09521,1.09408,1.09483,1282,1,0
21743,2023-11-27 12:00:00,1.09482,1.09562,1.09455,1.09544,1304,2,0
21744,2023-11-27 13:00:00,1.09543,1.09555,1.09457,1.09536,1093,1,0
21745,2023-11-27 14:00:00,1.09536,1.09552,1.09457,1.09496,1305,2,0
21746,2023-11-27 15:00:00,1.09498,1.09551,1.09433,1.09437,2709,2,0
21747,2023-11-27 16:00:00,1.09437,1.09448,1.09254,1.09279,2707,2,0
21748,2023-11-27 17:00:00,1.09278,1.09391,1.09249,1.09327,3360,2,0
21749,2023-11-27 18:00:00,1.09326,1.09376,1.09277,1.09363,2283,2,0
21750,2023-11-27 19:00:00,1.09362,1.0937999999999999,1.09293,1.09342,1168,2,0
21751,2023-11-27 20:00:00,1.09342,1.09424,1.09322,1.09419,1339,2,0
21752,2023-11-27 21:00:00,1.0942,1.09566,1.09419,1.09563,1018,2,0
21753,2023-11-27 22:00:00,1.09562,1.09573,1.09506,1.09568,913,2,0
21754,2023-11-27 23:00:00,1.09568,1.09569,1.09519,1.09534,578,3,0
21755,2023-11-28 00:00:00,1.09535,1.09565,1.09468,1.09534,650,6,0
21756,2023-11-28 01:00:00,1.09536,1.09588,1.09534,1.09587,378,4,0
21757,2023-11-28 02:00:00,1.09588,1.09612,1.09551,1.09578,808,2,0
21758,2023-11-28 03:00:00,1.09578,1.09615,1.09539,1.09576,935,3,0
21759,2023-11-28 04:00:00,1.09576,1.09625,1.09532,1.09575,724,1,0
21760,2023-11-28 05:00:00,1.09574,1.09589,1.09543,1.09548,463,1,0
21761,2023-11-28 06:00:00,1.09548,1.0955,1.09519,1.09521,412,1,0
21762,2023-11-28 07:00:00,1.09523,1.09532,1.09499,1.09511,514,2,0
21763,2023-11-28 08:00:00,1.0951,1.09519,1.09459,1.09469,612,2,0
21764,2023-11-28 09:00:00,1.09467,1.09474,1.09343,1.09357,1439,2,0
21765,2023-11-28 10:00:00,1.09358,1.09499,1.09358,1.09475,1900,2,0
21766,2023-11-28 11:00:00,1.09475,1.09549,1.09468,1.09536,1800,2,0
21767,2023-11-28 12:00:00,1.09537,1.09567,1.09464,1.09519,1599,2,0
21768,2023-11-28 13:00:00,1.0952,1.09575,1.09486,1.09499,1141,2,0
21769,2023-11-28 14:00:00,1.095,1.09623,1.09472,1.09506,1590,2,0
21770,2023-11-28 15:00:00,1.09508,1.09738,1.09453,1.09721,2677,2,0
21771,2023-11-28 16:00:00,1.09721,1.09846,1.0964,1.0979,3564,2,0
21772,2023-11-28 17:00:00,1.09788,1.10018,1.09678,1.09806,4891,2,0
21773,2023-11-28 18:00:00,1.09807,1.10057,1.09773,1.10051,3823,2,0
21774,2023-11-28 19:00:00,1.10051,1.10087,1.09852,1.09868,2428,2,0
21775,2023-11-28 20:00:00,1.0987,1.0988,1.09732,1.09809,2180,2,0
21776,2023-11-28 21:00:00,1.0981,1.09936,1.0981,1.0991,1485,2,0
21777,2023-11-28 22:00:00,1.09909,1.09912,1.09759,1.09881,1431,2,0
21778,2023-11-28 23:00:00,1.09878,1.09951,1.0985800000000001,1.09922,720,4,0
21779,2023-11-29 00:00:00,1.09903,1.09954,1.09866,1.09939,459,4,0
21780,2023-11-29 01:00:00,1.09939,1.10054,1.09931,1.10038,841,4,0
21781,2023-11-29 02:00:00,1.1004,1.10074,1.09974,1.10057,947,1,0
21782,2023-11-29 03:00:00,1.10058,1.10169,1.10047,1.10058,1675,3,0
21783,2023-11-29 04:00:00,1.10058,1.10082,1.09978,1.10062,949,1,0
21784,2023-11-29 05:00:00,1.10063,1.10074,1.09981,1.09984,649,1,0
21785,2023-11-29 06:00:00,1.09982,1.10032,1.09967,1.10022,591,0,0
21786,2023-11-29 07:00:00,1.10021,1.10042,1.09979,1.10019,775,2,0
21787,2023-11-29 08:00:00,1.10019,1.10044,1.09961,1.10011,1439,2,0
21788,2023-11-29 09:00:00,1.10004,1.10004,1.09818,1.09847,1783,2,0
21789,2023-11-29 10:00:00,1.09845,1.09982,1.09764,1.09896,2516,1,0
21790,2023-11-29 11:00:00,1.09897,1.09906,1.09717,1.09743,2072,2,0
21791,2023-11-29 12:00:00,1.09743,1.09775,1.09689,1.09765,1589,2,0
21792,2023-11-29 13:00:00,1.09764,1.09847,1.09712,1.09845,1695,2,0
21793,2023-11-29 14:00:00,1.09845,1.09884,1.0979,1.09851,1967,2,0
21794,2023-11-29 15:00:00,1.0985,1.09947,1.09715,1.09725,4390,2,0
21795,2023-11-29 16:00:00,1.09726,1.09905,1.09619,1.09766,3805,2,0
21796,2023-11-29 17:00:00,1.09767,1.09907,1.096,1.09747,4230,2,0
21797,2023-11-29 18:00:00,1.09745,1.09777,1.09616,1.09682,2096,2,0
21798,2023-11-29 19:00:00,1.09683,1.09781,1.09659,1.09758,1272,1,0
21799,2023-11-29 20:00:00,1.09759,1.09854,1.09722,1.09844,1261,0,0
21800,2023-11-29 21:00:00,1.09844,1.09947,1.09771,1.0983,1293,1,0
21801,2023-11-29 22:00:00,1.09829,1.09837,1.0971,1.09721,1184,2,0
21802,2023-11-29 23:00:00,1.09722,1.09745,1.09681,1.09686,529,4,0
21803,2023-11-30 00:00:00,1.0969,1.09717,1.09655,1.09708,483,8,0
21804,2023-11-30 01:00:00,1.09707,1.09737,1.09698,1.09728,461,4,0
21805,2023-11-30 02:00:00,1.09732,1.09837,1.0972,1.09825,1061,0,0
21806,2023-11-30 03:00:00,1.09825,1.09825,1.09686,1.09695,1632,0,0
21807,2023-11-30 04:00:00,1.09695,1.09777,1.09671,1.09764,1505,0,0
21808,2023-11-30 05:00:00,1.09763,1.09772,1.0973,1.09741,777,1,0
21809,2023-11-30 06:00:00,1.09742,1.0976,1.09683,1.09688,1082,1,0
21810,2023-11-30 07:00:00,1.09688,1.09729,1.09651,1.09721,1123,0,0
21811,2023-11-30 08:00:00,1.09721,1.09817,1.0972,1.09787,1458,0,0
21812,2023-11-30 09:00:00,1.09787,1.09787,1.09404,1.09516,2776,0,0
21813,2023-11-30 10:00:00,1.09516,1.09591,1.09204,1.09232,3653,0,0
21814,2023-11-30 11:00:00,1.09228,1.0939,1.092,1.0924800000000001,3114,0,0
21815,2023-11-30 12:00:00,1.09249,1.09302,1.09096,1.0918,2651,0,0
21816,2023-11-30 13:00:00,1.0918,1.09192,1.0909,1.09156,2209,0,0
21817,2023-11-30 14:00:00,1.09156,1.09318,1.09109,1.09254,2049,0,0
21818,2023-11-30 15:00:00,1.09255,1.09495,1.0914,1.09158,4925,0,0
21819,2023-11-30 16:00:00,1.09157,1.09224,1.08925,1.09085,5681,0,0
21820,2023-11-30 17:00:00,1.09085,1.09181,1.08941,1.09109,5691,0,0
21821,2023-11-30 18:00:00,1.09107,1.0917,1.09015,1.09067,4749,0,0
21822,2023-11-30 19:00:00,1.09069,1.09122,1.08883,1.08902,2388,0,0
21823,2023-11-30 20:00:00,1.08902,1.09,1.08838,1.08891,1966,0,0
21824,2023-11-30 21:00:00,1.08893,1.08949,1.08849,1.089,1950,0,0
21825,2023-11-30 22:00:00,1.08898,1.08921,1.08793,1.0884800000000001,1955,0,0
21826,2023-11-30 23:00:00,1.08849,1.08911,1.08834,1.08866,808,0,0
21827,2023-12-01 00:00:00,1.08845,1.08905,1.08764,1.08894,677,14,0
21828,2023-12-01 01:00:00,1.08894,1.08943,1.08885,1.08912,738,5,0
21829,2023-12-01 02:00:00,1.08912,1.09029,1.08912,1.09019,1165,0,0
21830,2023-12-01 03:00:00,1.09013,1.09103,1.09013,1.09069,1544,0,0
21831,2023-12-01 04:00:00,1.09069,1.09128,1.09062,1.09076,1113,0,0
21832,2023-12-01 05:00:00,1.09077,1.09094,1.08997,1.09006,1066,0,0
21833,2023-12-01 06:00:00,1.09005,1.09067,1.08982,1.09067,682,0,0
21834,2023-12-01 07:00:00,1.09066,1.09122,1.09051,1.09111,1149,0,0
21835,2023-12-01 08:00:00,1.09109,1.09119,1.09063,1.09087,1348,0,0
21836,2023-12-01 09:00:00,1.09083,1.09121,1.08945,1.08947,2251,0,0
21837,2023-12-01 10:00:00,1.08949,1.09029,1.0886,1.08933,3356,0,0
21838,2023-12-01 11:00:00,1.08928,1.09045,1.08898,1.08979,2835,0,0
21839,2023-12-01 12:00:00,1.08979,1.09038,1.08852,1.08907,1960,0,0
21840,2023-12-01 13:00:00,1.08908,1.08975,1.08828,1.08971,2142,0,0
21841,2023-12-01 14:00:00,1.08975,1.09011,1.08757,1.08767,2383,0,0
21842,2023-12-01 15:00:00,1.08767,1.08847,1.08664,1.08676,3708,0,0
21843,2023-12-01 16:00:00,1.08674,1.08702,1.08415,1.08438,3790,0,0
21844,2023-12-01 17:00:00,1.08443,1.08663,1.08327,1.08378,5810,0,0
21845,2023-12-01 18:00:00,1.08378,1.08854,1.08289,1.08774,5928,0,0
21846,2023-12-01 19:00:00,1.08769,1.08843,1.08718,1.08817,3495,0,0
21847,2023-12-01 20:00:00,1.0882,1.08929,1.08786,1.08891,3080,0,0
21848,2023-12-01 21:00:00,1.0889199999999999,1.08927,1.087,1.08722,2248,0,0
21849,2023-12-01 22:00:00,1.08723,1.08798,1.08709,1.08795,1745,0,0
21850,2023-12-01 23:00:00,1.08797,1.08839,1.08774,1.08823,830,0,0
21851,2023-12-04 00:00:00,1.08738,1.08889,1.08738,1.08862,421,4,0
21852,2023-12-04 01:00:00,1.08862,1.08944,1.08784,1.08854,2223,7,0
21853,2023-12-04 02:00:00,1.08856,1.08866,1.08702,1.08718,2253,0,0
21854,2023-12-04 03:00:00,1.08718,1.08774,1.08669,1.08734,2472,0,0
21855,2023-12-04 04:00:00,1.08729,1.08843,1.08702,1.08827,1555,0,0
21856,2023-12-04 05:00:00,1.08826,1.08859,1.08802,1.08802,1376,0,0
